shot_aerial_won,shot_first_time,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,distance,angle,shooting,body_part_rating
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.31995323702215656,0.11702478907990436,0.8042959427207637,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3063894188788581,0.1339724212944015,0.7470167064439142,0.5943204868154158
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.1650052246104643,0.2268402609972616,0.7470167064439142,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24454197636953096,0.13943044780807168,0.7613365155131264,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2094789936457208,0.10725743319305082,0.9069212410501193,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.12733593878688235,0.27257057980412425,0.8830548926014319,0.12981744421906694
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4089661276485311,0.10320227832536852,0.8520286396181382,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.19563384949099896,0.15981934926713803,0.8520286396181382,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07611142214763526,0.406971766464031,0.8424821002386635,0.11359026369168358
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2666607445614643,0.11812319743864827,0.7828162291169449,1.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.39611805095907626,0.10384367576589038,0.7350835322195703,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18413993766955697,0.11657973453103551,0.8496420047732696,0.1359026369168357
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5265187524391963,0.009099088649120136,0.7947494033412885,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2847950764759269,0.07137711358022401,0.7828162291169449,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.461475907003808,0.09135938559803056,0.8377088305489258,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1866705731822173,0.194898269706598,0.6801909307875893,0.11967545638945236
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.48595381788874664,0.07113654038894082,0.4677804295942721,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.23683907195000242,0.1258407115296345,0.9188544152744629,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3859957778726441,0.10819079440750105,0.7517899761336515,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.42896806697643586,0.0700954100562475,0.7350835322195703,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2650142864166557,0.14824333460540678,0.8377088305489258,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3749347085772466,0.11252153031917848,0.7613365155131264,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.46330586870439155,0.09124759685915293,0.8377088305489258,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.062208963031574034,0.4601176035012185,0.3699284009546539,0.15212981744421905
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4500061165097223,0.08031746101251336,0.6801909307875893,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4777780612663819,0.08171809894846105,0.7350835322195703,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.42179907001651706,0.06853188929116198,0.6801909307875893,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.32334816036003233,0.11307813595565137,0.6706443914081146,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2633365999877146,0.11924031523880062,0.6801909307875893,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4462642748587789,0.09458792714323605,0.8424821002386635,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.29168882887026004,0.10751358113975197,0.6801909307875893,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3590603044497177,0.07085473549140799,0.8019093078758948,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.39386148135912036,0.09564368904103492,0.5131264916467779,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.21191050890998775,0.15411157929353358,0.8758949880668256,0.5943204868154158
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.23775334541224435,0.16090267454490473,0.8830548926014319,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.36255193271352654,0.08090333807242438,0.6610978520286397,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2730817724193401,0.1500319960588793,0.8758949880668256,0.5943204868154158
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2267558554174248,0.0825867738072799,0.8758949880668256,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4217116155735909,0.10047686468306583,0.8305489260143197,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15420278902301288,0.08962219099407762,0.8353221957040573,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3586994391751787,0.07921631937146625,0.8830548926014319,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3416440972786746,0.10201753825203008,0.8758949880668256,0.5943204868154158
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.06514537307959334,0.47171840860450037,0.8758949880668256,0.11561866125760652
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2056323582179156,0.15378750024764945,0.8353221957040573,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2430689400761305,0.16808304457734374,0.8830548926014319,1.0
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.08827098570447874,0.3533578857844242,0.9140811455847255,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.39472190141268154,0.07228888830517578,0.8830548926014319,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.34889271337092775,0.09657257546791863,0.8353221957040573,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3798242284188763,0.10241028924673279,0.8305489260143197,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1365154946729221,0.24317492736782007,0.9140811455847255,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2399519976661097,0.1346575541028356,0.9140811455847255,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.19084989597255778,0.2084735064517456,0.8353221957040573,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.16177859675618228,0.10248028886910025,0.9140811455847255,0.11764705882352942
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.35454834059499607,0.09800697341819184,0.6610978520286397,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.07255974546006652,0.4430162593934829,0.9140811455847255,0.11764705882352942
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2617307604025251,0.15391260973330584,0.8353221957040573,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3898327749248849,0.0854732300156548,0.8353221957040573,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21796770318896874,0.16227069072107336,0.8520286396181382,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.26470689640168765,0.15163531706553737,0.7661097852028638,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24085044304048786,0.1375963277859101,0.8353221957040573,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4709300914304019,0.08707240242335647,,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.47644671149101064,0.08625052386405403,0.8830548926014319,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27925686547083506,0.13565378191870914,0.8758949880668256,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3753355916537433,0.09960989868143436,0.8758949880668256,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.20312514238907162,0.19160162186676677,0.8353221957040573,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2769212566316148,0.12596369221674822,0.8520286396181382,0.3914807302231238
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.4429924065019074,0.08937170523091173,0.9140811455847255,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1719633525523683,0.16078500693068848,0.8758949880668256,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.26412106404929,0.08788254770982243,0.8305489260143197,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10487427217706137,0.27334513451834413,0.20047732696897375,0.13793103448275862
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.24474909714707155,0.11741444901170271,0.8305489260143197,0.797160243407708
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.10318158606754041,0.3254369393536185,0.8520286396181382,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.23807940608508277,0.10507767411598898,0.8758949880668256,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24716705496018798,0.11431933233246198,0.8520286396181382,1.0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.17127093437169583,0.2212582229982921,0.928400954653938,1.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2995642199702754,0.12825423512559733,0.8114558472553699,1.0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.12193023239543603,0.30479308623381385,0.8400954653937946,0.3914807302231238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2537573099112944,0.10142754419110174,0.7875894988066825,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.22801338685155303,0.09691539654229776,0.6420047732696896,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3223017691686378,0.12492243330514552,0.6443914081145585,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.47176194426286716,0.07334782381832318,0.8400954653937946,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.26329796258123134,0.1420914066749249,0.6945107398568018,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4448778775394945,0.09175247719156407,0.9116945107398566,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3044772446126672,0.113236662655191,0.5560859188544152,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4371594293809642,0.07872666898713947,0.8400954653937946,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.27331806247718504,0.14396715927912634,0.8615751789976134,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.056929521278952656,0.5113714650061176,0.7875894988066825,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.45086002240415207,0.09367356065548037,0.7326968973747017,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27494196548852967,0.117749021559839,0.8400954653937946,0.3914807302231238
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.16396515235818826,0.19005393151441008,0.6443914081145585,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27538251982430817,0.11432738318824014,0.7255369928400954,1.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2610953230936131,0.15063442442476538,0.8615751789976134,1.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.31355978065348206,0.13306682858285046,0.6945107398568018,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.1694765941047743,0.23235050004409918,0.8615751789976134,1.0
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1260507721680828,0.2809941482177611,0.35083532219570407,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2360214642316978,0.13877330556944192,0.6945107398568018,0.5943204868154158
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11906481982567936,0.0953361676666427,0.9116945107398566,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.15563978288094296,0.24979899402736025,0.7875894988066825,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.5878257079617316,0.0,0.6372315035799523,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.11693827143115675,0.2955823551435969,0.7923627684964201,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18848905711887184,0.20110583233066123,0.3460620525059666,0.1237322515212982
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.14395921539251658,0.2437062399708926,0.3460620525059666,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4690205187067385,0.08746826605936482,0.6372315035799523,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2692155034563473,0.15312085308577247,0.8424821002386635,1.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21940010327743723,0.12378255560589013,0.8400954653937946,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.07235357177640314,0.44208067974450127,0.7923627684964201,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.37929471437530154,0.09975553597539774,0.6372315035799523,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.12246298959386474,0.2837369784570111,0.6801909307875893,0.3914807302231238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.32907406905628067,0.12024325072992507,0.7350835322195703,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.26070555501290593,0.1581100448210729,0.7350835322195703,0.06288032454361056
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.28334912088149594,0.07749513685783332,0.42482100238663484,1.0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.11114188500730578,0.32547229910136766,0.6801909307875893,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2033059700267503,0.1936378249736743,0.7923627684964201,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25699239495504206,0.1282023872210905,0.7923627684964201,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13090998963069936,0.27233205927007426,0.7923627684964201,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.13649178036927115,0.2475827197902918,0.8019093078758948,0.5943204868154158
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.08124132930995602,0.4075678910424971,0.8019093078758948,0.5943204868154158
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27169327114354785,0.15212136418481534,0.7088305489260143,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22919590630814685,0.17535046647904085,0.8424821002386635,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.36414241277112075,0.10498595327649692,0.7613365155131264,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.474863310594826,0.08762034345202556,0.6443914081145585,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.37706293067566854,0.10424193395321533,0.7947494033412885,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3781910364964408,0.08412304870179653,0.7947494033412885,0.797160243407708
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.392384332783519,0.10492443988579178,0.5823389021479712,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.14943089311684576,0.22207093391571334,0.7923627684964201,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.28685603097047846,0.14477866250913532,0.8019093078758948,0.797160243407708
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11397991425012945,0.32165412349140754,0.32935560859188545,0.15618661257606492
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.09023983805381523,0.3741763635541777,0.8400954653937946,0.797160243407708
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.17112314086267277,0.22888844486433446,0.4272076372315035,0.3914807302231238
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.12092895854740233,0.30193154339028916,0.4272076372315035,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3826834054161235,0.10547650768533542,0.8663484486873507,1.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.18898804642605427,0.15215767794879587,0.6443914081145585,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.20996315462659393,0.18006892723402138,0.8591885441527445,0.17038539553752538
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18683656951300523,0.2079850793382728,0.8591885441527445,0.17038539553752538
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.123236587346584,0.30253475755326376,0.7947494033412885,0.13793103448275862
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.19799942517606542,0.18894267416753177,0.7947494033412885,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24865338859686897,0.12980627636833925,0.8400954653937946,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08486664542843357,0.3991423989949156,0.8591885441527445,0.17038539553752538
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15423108318906886,0.23118488539953916,0.6443914081145585,0.14807302231237324
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.47069426321928165,0.09048963486055803,0.8400954653937946,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3025460056140769,0.11266609654700464,0.8210023866348448,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10796538755139824,0.3351079831209215,0.8591885441527445,0.17038539553752538
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3522894100174156,0.11874664173271518,0.7684964200477327,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3569829458270856,0.07800590053898679,0.5823389021479712,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22724485120280688,0.15279035326631082,0.8281622911694511,0.5943204868154158
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.32805910770654806,0.08660308877799143,0.8210023866348448,0.5943204868154158
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.39079884746836496,0.10806159903411765,0.8926014319809068,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2549816616888406,0.16032195234337399,0.8281622911694511,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3088734471109676,0.12246332072705716,0.7947494033412885,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.29801113880540786,0.1281969601088719,0.8663484486873507,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.112934789322182,0.3211247362102534,0.7995226730310263,0.14807302231237324
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.37084414161834706,0.10969050977363888,0.8663484486873507,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5946759839120801,0.07100361952487473,0.6443914081145585,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2595329212421983,0.1554244184002709,0.8281622911694511,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6333220639797803,0.06777917433466012,0.7995226730310263,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.05475300749217831,0.5113284015808012,0.6443914081145585,0.14807302231237324
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3105286943630913,0.10608516205580647,0.9140811455847255,0.11764705882352942
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.08403351059933299,0.3449881965931416,0.9140811455847255,1.0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2086679398656772,0.19205917830490032,0.8520286396181382,1.0
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.2543036344815891,0.1602557297671739,0.9140811455847255,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4702616133644924,0.08953630630431812,0.8830548926014319,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.11471200586920492,0.29131193196713095,0.8758949880668256,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3733516244900147,0.08268576478512753,0.8353221957040573,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.14785805055728854,0.26086592708325496,0.8424821002386635,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3789554511488682,0.11031413392865075,0.7899761336515512,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3916686952606547,0.10528332404449622,0.8520286396181382,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3646679444970733,0.112282287161028,0.8520286396181382,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3377117142125819,0.12074822660303666,0.9785202863961813,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1310494825701037,0.2820477233681373,0.9116945107398566,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3294729743471609,0.12369722720246117,0.8544152744630071,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.24369797174601338,0.1673340418054935,0.8520286396181382,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.441739804994969,0.08480443381739874,0.8544152744630071,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.36704418665903377,0.08906648465047709,0.701670644391408,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2193746017237296,0.18374323033836235,0.928400954653938,0.5943204868154158
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4153792055166338,0.09848194524254658,0.9785202863961813,1.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.21937460172372963,0.09690724519179907,0.7661097852028638,1.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.057728744112032014,0.504107110953071,0.5393794749403342,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2576768638987504,0.11980463786774122,0.8066825775656323,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21834200054245056,0.15623389025475778,0.8520286396181382,0.15618661257606492
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4303799558163281,0.09800988603609756,0.6181384248210025,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.359350659379265,0.104391915240326,0.8257756563245822,0.3914807302231238
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2604150351638054,0.157638111196045,0.5894988066825775,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11217355566047273,0.30308878943907347,0.8520286396181382,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.34615230632576416,0.08992607362190042,0.8066825775656323,0.3914807302231238
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4034996413576301,0.10104707625856181,0.8066825775656323,0.3914807302231238
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1231672286299255,0.30276010249072327,0.8042959427207637,0.16024340770791076
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.18486540366282894,0.1520593239823665,0.5894988066825775,0.5943204868154158
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.13095103087850138,0.22820683876197181,0.8520286396181382,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.18900563543060905,0.14138905725245157,0.7971360381861574,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.35226665286683695,0.10066119202195953,0.8257756563245822,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3006256273025939,0.062140541390508744,0.7971360381861574,1.0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.16949605102256282,0.23230924978771858,0.8066825775656323,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.31334524387646706,0.10853097978663549,0.9188544152744629,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1814548574699899,0.19571784266683184,0.8520286396181382,1.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38039530554702017,0.1107654180896833,0.7971360381861574,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.41371464662637897,0.08963105054449075,0.8042959427207637,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.26978663287558713,0.10752436048051166,,1.0
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.017442072824182628,0.8420349867770529,0.5178997613365155,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2722261867930046,0.08950298016691134,0.8257756563245822,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2684198852914999,0.0919522430496149,0.7971360381861574,0.797160243407708
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.40689444898576715,0.09360880035645497,0.8066825775656323,1.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3103158253048633,0.12261518224935661,0.5155131264916468,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.44047327129609354,0.08844637709025181,0.3484486873508353,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.09121612904821146,0.3721500122600504,0.8520286396181382,0.15618661257606492
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3332002975847462,0.1117122680477832,0.7494033412887828,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.387668409714483,0.09370950458871913,0.7494033412887828,1.0
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.174865246091871,0.16294605006716972,0.8042959427207637,1.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08208624586496033,0.39862335558430295,0.928400954653938,0.16024340770791076
